, Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
3102,0.45058759566726614,0.35781819904046525,0.23508113558484825,0.026174936155222834,0.1088407849252877,0.49821682413830126,0.14455463171895105,0.0050105733751724,0
3103,0.6484881435322655,0.3603672451327869,0.1776113304015208,0.020582584593527155,0.007620203656945938,0.04391118438862005,0.3994635404774445,0.17052973798323298,0
3104,0.5356530467149011,0.35644306398207265,0.25678801736509455,0.02964706173523299,0.01755943683638508,0.18266698183060104,0.2701387521680476,0.0451680998873126,0
3105,0.18025176696917736,0.21127286507708568,0.5523439524676982,0.22003154777392372,0.07778302272401867,0.37847352788255484,0.16124408397945805,0.00871028999133447,1
3106,0.5365731253398017,0.27632510307751645,0.24238626496722881,0.03606383906817854,0.007852481251640562,0.07805281507835592,0.3455498809967885,0.09737517678516788,0
3107,0.5369913428965748,0.37410613849465174,0.22778599792415136,0.028139149062774385,0.04897310824947753,0.3263925287799273,0.18308848741598885,0.012812889302314895,0
3108,0.6378235958345532,0.4120503570700245,0.1907823734225608,0.018421970769072708,0.004049872247429784,0.06349541205129146,0.4638399337973857,0.18686328182130638,0
3109,0.6666387854962151,0.4204930774445325,0.20446109289339565,0.016892095570332735,0.04855725640323021,0.3797500799280198,0.19626798377099125,0.015754446968289527,1
3110,0.6381581698799715,0.4386817900576412,0.2013710611878488,0.016485827507247225,0.05986018384482692,0.3719967083667469,0.1724551989815521,0.01009068694809499,0
3111,0.37723223620927604,0.12220911198119755,0.30345769584346094,0.0943790336904472,0.018537250580709052,0.15342461159388865,0.2599050354719355,0.043776893921479355,0
3112,0.21207812303960522,0.06402737840135439,0.6166270257235752,0.37922069401059083,0.09454822006315175,0.43852995805145795,0.16218425678148027,0.008497194215105983,1
3113,0.39839404458199157,0.3669838524452176,0.3382965721602531,0.05773458972305834,0.15174470443357907,0.653796908392517,0.13570078317139983,0.003552179865569902,1
3114,0.45025302162184766,0.24821168805748353,0.26584021798070256,0.04850842777871352,0.005451030637619368,0.08569985516973053,0.4183970749487639,0.14260231900860434,1
3115,0.2385094726276609,0.0633012194543335,0.5316525708893497,0.300170994389771,0.01246056900405892,0.14056002738576254,0.3031792518351857,0.062033186745969415,1
3116,0.633390489732759,0.4863578519146946,0.1982302745364907,0.008672915280006726,0.008564299684248817,0.08182352161504151,0.4034135675610446,0.1449436068100142,0
3117,0.5887248546693991,0.3886345926210864,0.22062099778051453,0.02310160018976816,0.6329639367204545,0.7403623681480761,0.0654885620461305,0.0008686588325887481,0
3118,0.01831792898665886,0.081514820568025,0.8295586458453447,0.6187025935199167,0.5134009187234073,0.40325097181522174,0.1030027117542504,0.0025811515306234096,1
3119,0.4260382250846891,0.26255233988658144,0.32421230289053465,0.07848791181983605,0.052607128677544246,0.361362404817,0.18588615130364647,0.013457342344004319,1
3120,0.31408138513654804,0.14564235899653874,0.42812266751476824,0.16815337007546285,0.05379474155049735,0.327668864599814,0.18783706844538797,0.014911286970363617,1
3121,0.6009786290828489,0.2312120525029789,0.20127084614887086,0.03519708624686513,0.030432111248796148,0.2193726389563362,0.209330842934811,0.02155030468412867,0
3122,0.25645100581322405,0.2527777305745767,0.4645830598058089,0.15071824775997184,0.043162421975581705,0.29221206695877505,0.19899248473834882,0.01795184562256975,1
3123,0.6366107649199113,0.31169336089670807,0.18292564897988653,0.026836499804184222,0.021032361510329573,0.2122586660865613,0.25143113174144155,0.03566933581116041,0
3124,0.5382041738112165,0.20670965189195975,0.21062555965457036,0.03905286013525428,0.0059118394159977,0.05199638765182848,0.39798338013464685,0.14967312963968782,0
3125,0.41332441135878883,0.14666417874264853,0.26566815380264985,0.07171788254964206,0.02337386951681112,0.15567448937774267,0.22830810115209485,0.030817270627005754,0
3126,0.2524361172682029,0.09018521859256969,0.5315388473740605,0.2665646666073363,0.1835105386295612,0.5802153458867179,0.12707701378775324,0.003028221529214814,1
3127,0.38078708544184686,0.20572006753203959,0.40782821236659683,0.1215150252455184,0.1575404050455084,0.5352595991148916,0.13197841239748112,0.003820438507615996,1
3128,0.2609677554263728,0.2009973144261752,0.4416872926505785,0.14569659574257338,0.25946905834888967,0.6830947092617482,0.11258635042227066,0.0015472803831719465,1
3129,0.6643804106896407,0.35888351799208684,0.19202700663804242,0.02075718892230774,0.007863720489154024,0.07099757858450015,0.3689658176257594,0.11869719076671781,0
3130,0.31420685040357993,0.27732138276190177,0.43007764625308414,0.12141021309286053,0.04081342114707832,0.2895721927924597,0.2020254057513947,0.018813496240997533,1
3131,0.5635899795073397,0.3049588180449343,0.2324138937794532,0.03238104764119327,0.009736926890754694,0.08227553232607407,0.33085619008558387,0.08845332284324385,0
3132,0.6968340930952281,0.2810065333974686,0.16832614207704766,0.030944274866599848,0.015959718568521963,0.12742919415571893,0.25888833472885747,0.04462853784919262,0
3133,0.2912048847810631,0.35170211459227096,0.39187693078329106,0.08487658790183109,0.10539033872637013,0.4667630195343212,0.1476619823222153,0.005856734510221041,1
3134,0.6985069633223203,0.3316529248095708,0.17631705872134032,0.024358355171406828,0.44143232847818265,0.8588535401356091,0.08769326010295675,0.000233935493226874,0
3135,0.5077161139224625,0.2863542714632595,0.2238641696913412,0.029678860568526488,0.04521920262425436,0.30594435666551817,0.18781152567373252,0.014231710350048221,1
3136,0.5046631257580193,0.2073400840489632,0.24400033277371108,0.04666616556843193,0.010486209455875672,0.12719857248578234,0.31582854548676176,0.06902867876756096,1
3137,0.6977959934758061,0.2145334214761606,0.21512679291961712,0.03901379417491802,0.004787915570556588,0.07391794457964784,0.4273398165901838,0.1521412909658196,0
3138,0.5364058383170925,0.21652224051644445,0.22303918235152465,0.0362434037718402,0.003922494214809363,0.041323911814746705,0.4645030027361073,0.20895531540447457,0
3139,0.7297896365689431,0.3419156778646102,0.1976740186904008,0.02055047956584306,0.005233738695929833,0.0837791951113309,0.4250392587676773,0.1472478336539335,0
3140,0.628288235540128,0.36412391210295825,0.22539264882393625,0.02496435961140625,0.008313290025538185,0.0956252518805575,0.33120200458825017,0.08084756918701932,0
3141,0.45849190749027646,0.27425578894147,0.28205204487021324,0.049222376836848235,0.020320543077721315,0.20559013940447787,0.2575350451247202,0.038747292677758026,1
3142,0.5822843042950943,0.4697542775695304,0.22344020640010684,0.01554383645319632,0.015970957806035427,0.18577903117138278,0.28899957993998787,0.05232920003498397,1
3143,0.5861319058174063,0.3987078651561885,0.22938112486585535,0.020607297904628123,0.0027948239583573346,0.02770015350128312,0.5387307524855127,0.30220317485734727,0
3144,0.6140270168541675,0.41584292989649196,0.19625829892167332,0.015960741369751452,0.011347884400611978,0.09965266523881375,0.33009643583151105,0.08814709200127799,0
3145,0.35397934005269543,0.18125241666841382,0.3807821734202126,0.10464321763963957,0.0658394587307125,0.3739767936630286,0.170789769631716,0.01025203922805064,1
3146,0.6973359541633558,0.2783031913571061,0.15184057792902492,0.02857328091555625,0.02200642884364263,0.2109156827265207,0.23912086851577916,0.030727631550008447,0
3147,0.6633766885533855,0.3200553997062757,0.18759556229070956,0.02952448176635482,0.007324237043700746,0.09816081410257162,0.36199606134680384,0.09928241451915008,0
3148,0.6678097946551796,0.4512107658629494,0.17933323274794385,0.01692609012973909,0.009118768778226472,0.12251158590207929,0.3323589415647998,0.07789498595136432,0
3149,0.622224080966919,0.3659084553750241,0.22645128859313599,0.02035850343759548,0.006346423299376771,0.08585147093772909,0.38305319618788236,0.11605590459466006,0
3150,0.3815398770440383,0.25159679059850115,0.3515622137290559,0.0849611600200948,0.04652295428335299,0.3544979030068933,0.1980331398824451,0.016628314519711394,1
3151,0.5316799799255573,0.2872101860686596,0.22600938327748452,0.032720668455449006,0.004061111484943245,0.05645090317360331,0.4553511691282041,0.18373051165532533,0
3152,0.6678516164108569,0.31980308380269773,0.18771803415543506,0.026303539916779153,0.007605218003940846,0.062119354892660815,0.3567048572847087,0.11478634728688805,0
3153,0.7866254025343984,0.3822311930856148,0.1398632340017419,0.022424948873374765,0.01792658529468338,0.2007775069744784,0.26961933406009087,0.04312850273446118,0
3154,0.6547195851281837,0.36832650686991475,0.17955181730750255,0.02133187730632883,0.009242400399835973,0.1110851829885019,0.3472581236943195,0.0912612144608516,0
3155,0.6651750240475095,0.30727757497287156,0.1669103096949515,0.028357327381468213,0.04967368742216878,0.32730682997073535,0.17981534228175464,0.011904004938712041,0
3156,0.6724938312910376,0.36578199616741486,0.1579208911329295,0.021403772510398107,0.00829081155051126,0.09671246613891045,0.34510681147322775,0.09093075123191709,0
3157,0.5286269917611142,0.2899001081384892,0.22089089723575062,0.03094397219184946,0.0032930968602869703,0.0523343434857349,0.48808273804231345,0.21131510254406727,0
3158,0.6487808958220066,0.4631114022899688,0.17382648265722797,0.019744072993246195,0.029634125322610404,0.2622268023789746,0.22409572177294423,0.025137442152060853,0
3159,0.5532600058550458,0.36201502812639386,0.22082368485158352,0.023074494138547584,0.004784169159545671,0.037545298568092786,0.4406334100288571,0.2043633735912005,0
3160,0.5706996779724813,0.3479158115892245,0.21110559273987936,0.019260518495741976,0.010696008571062662,0.12833464481626752,0.32599174170794876,0.07660840955925938,0
3161,0.4974697837815231,0.23645208353944394,0.238465336233701,0.03836879996191611,0.011115606805917354,0.13288281883939265,0.31230562112338467,0.06686905380825135,0
3162,0.7134373300991176,0.32900767062055675,0.1888804398038939,0.021815280330536792,0.008774098799435807,0.07462468170673177,0.36442351307730536,0.1194139795376122,0
3163,0.5811551168918071,0.2830048812829852,0.2040306888213064,0.026924830554810267,0.004488202546300481,0.05226302177411514,0.44535780988974966,0.1832389889347807,0
3164,0.1930910459621095,0.08215220383656142,0.6264538876694661,0.3702383063674365,0.06266624708102411,0.3351374398648895,0.17078777351258229,0.010811163951874796,1
3165,0.6601145916105559,0.4019184690298499,0.19072216900854563,0.01933456977989559,0.032294078417364064,0.2608789205848443,0.21148707875896255,0.020958556830528875,0
3166,0.6544686545941198,0.35471390340705056,0.20984892899800278,0.023344500632970954,0.012779014092331035,0.11036230127646682,0.2838595124208081,0.05683381893336439,0
3167,0.5215172932959725,0.29478789768191527,0.21835091316215463,0.030190647845649655,0.02535946830698854,0.22182375351866868,0.23375523502270495,0.029535996294950205,0
3168,0.6656350633599598,0.36272641803891714,0.18202001387773356,0.021170668012804893,0.011677568726397554,0.13192849761539988,0.2974049307312157,0.058948236245532304,0
3169,0.6241060599723977,0.2581056935840578,0.22201026074758096,0.03394745633329514,0.004566877217856136,0.07242782227971224,0.4464296095136285,0.16935786287773574,0
3170,0.5640918405754674,0.24658744693270118,0.22466314897366138,0.03646291878120903,0.04327856077516937,0.3133103262607719,0.19132999680073873,0.014843993153871898,0
3171,0.6219313286771778,0.2164511069841449,0.18626920545303008,0.0312962252952679,0.01554012033366727,0.17288336460901968,0.2788326379831462,0.04828142954085914,0
3172,0.7112625988038977,0.3633325421819957,0.17909131479894258,0.025686830405242986,0.025760334477827225,0.23541901072520252,0.22950422931047004,0.02682573469926705,0
3173,0.5490360085316381,0.46021429958642474,0.21787195332246817,0.016733652356325072,0.0027311349398067694,0.042003562161275564,0.5787550507735467,0.321745080711516,0
3174,0.5709924302622225,0.24422016491441914,0.20806202078560512,0.033330977930491806,0.013325990364286854,0.13837079869786598,0.2869417221196179,0.05519108979850816,0
3175,0.6460206599473046,0.24208758043510642,0.19752303412620234,0.03058500577534421,0.006331437650852392,0.06970064923913888,0.3596612922632044,0.10664039310623478,0
3176,0.6375726653004893,0.3840439211739109,0.18648140262253635,0.021535192470574956,0.014787091357535379,0.12506440811541933,0.2899287416019341,0.059562106874359914,0
3177,0.6860022583748066,0.3200225432966503,0.1595656555338559,0.026981010679811807,0.005215006631913825,0.03794597473177524,0.44510542019581406,0.20940479107312093,0
3178,0.7544644724185521,0.3440252452912481,0.17724877869939473,0.02263021326015188,0.013775559900671015,0.1458909533981049,0.29719555149682964,0.059824709587243945,0
3179,0.4891890761574171,0.28817886817960225,0.234602195553049,0.03677244764459722,0.01950007867202794,0.14033479934812745,0.24501404644912286,0.038134775033020256,0
3180,0.5464848814353227,0.2084042793211044,0.2145113448727107,0.03414288281062232,0.009452199519503676,0.08818835622872753,0.3263688912628734,0.08384226376746991,0
3181,0.24775208063234494,0.22524960825288337,0.4656131071412488,0.16060343225889295,0.034894088904578076,0.242640509486061,0.21085496179554908,0.022440047459548775,1
3182,0.26067500313663167,0.14849643420754194,0.5196124083091358,0.236225099035937,0.10691512876953418,0.4883033969124462,0.14814897726845824,0.005724606466987723,1
3183,0.543222784492493,0.25024044812004725,0.23393028597842122,0.02915708966026428,0.010935778992259832,0.11398946298198319,0.32813087224657256,0.08229001857863483,0
3184,0.45096399146836186,0.1952083296155759,0.23845280970574553,0.04795957777452404,0.025026037565711333,0.2317800843341311,0.23618932212688643,0.029705949698825847,0
3185,0.6057463092300615,0.3448127301674273,0.21600852372276733,0.022424690394431703,0.008073519604341016,0.07124377595211887,0.34802553508177186,0.1032776386127151,0
3186,0.5841244615448956,0.34587455795662303,0.2193167871661669,0.026244486463387364,0.004934025671673725,0.04997744720982542,0.40558099751789867,0.15355307447277783,0
3187,0.5728744092677011,0.3427191697684808,0.22353417481574317,0.027487138075023832,0.04189613444899579,0.30493116785841473,0.19214374253164776,0.014909642907934895,0
3188,0.49107105516289573,0.2592679524563336,0.2341186165542937,0.032551873178371465,0.011523965803258584,0.09182041123624425,0.31715007797457406,0.08409173935440527,0
3189,0.6113922462464975,0.34363312317572814,0.20747973104127262,0.025149589247519685,0.02632978922480997,0.18719563144898987,0.2080637778108236,0.021354113809891606,0
3190,0.1420266822801221,0.03837958410933667,0.7382301487936098,0.5471164600740409,0.23373869515914975,0.6272513229330252,0.11784183989704551,0.0021587914517711493,1
3191,0.10739826857931496,0.16057224329340974,0.6263662027781591,0.30347762897671465,0.4055042296327519,0.5639621072436314,0.09238984431495867,0.0012138276300716832,1
3192,0.342478357241437,0.1580535562749563,0.4418387529057119,0.15661585797441993,0.10777680370530908,0.48237211007607655,0.14546147541969362,0.005331116861363167,1
3193,0.29383965538873325,0.09454843628784453,0.521817198188121,0.26428929160888026,0.03744164961523569,0.24784099608693838,0.2200153612365476,0.026079830039013218,1
3194,0.4906946593618,0.19503510839721053,0.3019035027552475,0.06367173538350845,0.021006136624291728,0.20040782466069867,0.25392632951855876,0.03769270922556882,1
3195,0.5253648948182845,0.30810727822750683,0.22285800996399407,0.023069831860023128,0.0154576992511007,0.11742676410509131,0.28222327245174694,0.05859862676780868,0
3196,0.790431182301033,0.27506342735234085,0.16899967016720724,0.030337610236526823,0.009144993668745023,0.057828061601154904,0.36376517912255774,0.13069577711826752,0
3197,0.6711973568650412,0.2827671314597709,0.21236195966509142,0.032120905267524154,0.008485625012693163,0.05669735327241728,0.3527891401906383,0.1214475099808203,0
3198,0.4955459830203672,0.2552591306487148,0.2322746684640884,0.03419486283164261,0.00739167247326223,0.10366275537452933,0.3692847017179771,0.10428437519013685,0
3199,0.3760194052946343,0.3197848319833748,0.34517652705440005,0.0673190700981157,0.06734926308502578,0.36147854090162795,0.16526829672503424,0.009197634386894889,1
3200,0.5476558905942871,0.3434483851885472,0.22132580232341928,0.025010316540814943,0.004600594930396522,0.0422997308771,0.4653558784212872,0.21427711907335198,0
3201,0.5318472669482665,0.1863252655205461,0.21254213451938028,0.038313525457509,0.007638935720961942,0.0956096630137403,0.35065604517082205,0.09389161300376589,0
3202,0.6027351428212956,0.34715861511779766,0.2182094849483127,0.025458350013816206,0.0039487191008472046,0.06639255563237459,0.4617109097331873,0.18248300530250164,0
3203,0.5816987997156121,0.24776214721769396,0.17510791591064082,0.030587532290406668,0.007129423577038135,0.055378047242592744,0.3643570473421177,0.1262766508408919,0
3204,0.37593576178327964,0.19243968417741827,0.3329113717112114,0.08989054375376848,0.036347697075804764,0.3074819999830479,0.20972974148851323,0.019692476092024284,1
3205,0.5949562962653172,0.4036163710199045,0.2145113963531078,0.020125867266762108,0.005424805747100817,0.0851505932042682,0.40435096009597893,0.12972936585074826,0
3206,0.5823261260507716,0.39495028894609124,0.2163386142191811,0.019355090713054798,0.013547028721468015,0.13306391381309612,0.2772636732959133,0.05053780441352057,0
3207,0.5266195474886036,0.2621758665887598,0.23990265595037466,0.03506134537034153,0.010190242842630481,0.07086095045420335,0.33320772527475934,0.09793235420538299,0
3208,0.43678641629375603,0.2272608945320127,0.2816611187216338,0.06077062298207596,0.0036714845560987318,0.04147724712319175,0.47278394961951614,0.2130211656229431,0
3209,0.28300782066831165,0.5422393717102332,0.3417154134856927,0.044036503429282,0.4415184959762409,0.6097658118150332,0.10301196611203177,0.00099732656167675,0
3210,0.4192631006649659,0.6713635526240506,0.2584367626486037,0.011829558825674371,0.4403795864912368,0.4195541950724808,0.1143688778286933,0.002376580187869347,0
3211,0.2844715821170173,0.5707319643716567,0.3396864045286649,0.04301918695270732,0.4883149385860019,0.525798786637309,0.09910221508184458,0.0009126690626578567,0
3212,0.5611643176780561,0.8305686965996517,0.20895069068376662,0.0030503185486346145,0.5405699041894105,0.3224336248451284,0.0925221250269288,0.0017082765039471745,0
3213,0.28091673288444646,0.5313112644694915,0.3413384680857394,0.04399347283747889,0.4424775776431067,0.6528516804562959,0.10173945335461315,0.0008553448615892845,0
3214,0.6638367278658358,0.8181511915283648,0.17845570523877957,0.00277195123474263,0.47874285352432716,0.33754827440045143,0.10687807221976443,0.002281486168683466,0
3215,0.285809878298691,0.5633076124419975,0.34018706265189985,0.043274480192156406,0.46770217507753015,0.6568454265333966,0.09704904922426683,0.0006590320018479974,0
3216,0.662080214127389,0.4057618076846159,0.17920254392811555,0.01925042658559037,0.00695334217439153,0.08736952845911353,0.3632019700165241,0.10402379775381243,0
3217,0.7210070678767094,0.3997717818055437,0.1787731712738262,0.019094679430289325,0.6740096358296457,0.3617417688658593,0.05781871488554441,0.003799678775340705,0
3218,0.5799422859771654,0.40672067367969394,0.24226525426096193,0.025629007638403027,0.040922067115682734,0.2987532565290232,0.1958566453546512,0.01639046870480819,1
3219,0.8059888754129898,0.2556552098293601,0.15784850959404473,0.033166985617394666,0.09150238643264165,0.5053849297061348,0.15425126404766315,0.006247908040080558,0
3220,0.3059679645351512,0.2846005869484095,0.4556210553596294,0.14258321475589048,0.07324986325006788,0.4130536890274287,0.17345243050346232,0.010855326675978647,1
3221,0.652001171009159,0.258254599627001,0.19181968452137577,0.027541727923565653,0.008361993391083662,0.10319854297568729,0.34286143913122336,0.08763414163997597,0
3222,0.6003931245033667,0.3897819069346167,0.20290386537763463,0.02223104090618503,0.007316744217198202,0.05209039348911645,0.3864733007763449,0.14645512620371148,0
3223,0.6006440550374305,0.2953801516259823,0.208386482322895,0.025423650052697807,0.0031657188231858408,0.038575762472294634,0.4982357905270523,0.23775784931332153,0
3224,0.4341098239304086,0.05305821943062122,0.3075793326691985,0.14535813663850586,0.009268625290354526,0.06077963796227909,0.33395188712389645,0.10528558936812214,0
3225,0.6075864664798628,0.26953379792702803,0.18664753670125164,0.02729180402402082,0.006702332515680898,0.04828095274972205,0.38743207465278995,0.15052048236437457,0
3226,0.3622182259211242,0.29647482069107306,0.37467740954137185,0.09108736027850037,0.03169465236885185,0.28879066669478726,0.21864914370096866,0.022343920818475894,0
3227,0.48856174982225753,0.33111168207643066,0.24819675432773056,0.029891279754316807,0.007076973796001034,0.08436335441326422,0.3514335939782259,0.09555201278578528,0
3228,0.6247333863075571,0.25879979604720177,0.19964152224736217,0.03229541173313799,0.00499771469022429,0.06845023114857333,0.42556151441583107,0.15462630985609677,0
3229,0.4037054075530091,0.22710548003915007,0.32152690479367907,0.07449494560394707,0.014240115090060266,0.16532886867777125,0.2896343675341527,0.053953748664074826,1
3230,0.47626615365313035,0.21708334464923115,0.25575878627548226,0.048946151338482506,0.011568922757793141,0.07674622685023776,0.2996825737366551,0.07586457112351866,0
3231,0.45690268077453894,0.30990194029004486,0.3078524305452004,0.04923923216488344,0.06163223710432572,0.3677224187525924,0.17153561623385274,0.010205354118393422,1
3232,0.5449792982309397,0.21422778579216076,0.22877778325882017,0.04291374044928566,0.009137500842242479,0.08761794482599296,0.34281019631245124,0.09448948439120078,0
3233,0.14524695746727448,0.055982062760125476,0.7283578491633147,0.5417052314437103,0.11224252778106335,0.5171958283706495,0.146432903972746,0.005382830035194447,1
3234,0.6399146836184183,0.3352164611932101,0.204967073908706,0.023615682773068598,0.010947018229773293,0.07595198101422142,0.3027526941649368,0.0775336062798855,0
3235,0.010873656476098866,0.1155789043095729,0.7850902160582567,0.5401338807761472,0.39161627733902343,0.502781175862879,0.10853169250736117,0.0018891451217207095,1
3236,0.601815064196395,0.6086591861463471,0.19701630393034736,0.006543439183093424,0.697211170153189,0.48848569018061,0.08475821304786743,0.0005948638235371449,0
3237,0.6823219438752038,0.5304371612821419,0.17873916636003415,0.009201872907271175,0.23124733062709804,0.7728922219078275,0.11696479257118397,0.0015373101432610739,0
3238,0.7118062816277028,0.4929029684306907,0.20969139727353509,0.009739263692625743,0.006492533400493908,0.08617591165626565,0.4022021067437578,0.13377762412427174,0
3239,0.7512441972313998,0.22902127869525077,0.16941804502002095,0.035198640611548745,0.012033477942701683,0.14616749458324557,0.31279152841135055,0.06698710078994058,0
3240,0.2710467985446029,0.08171121841884714,0.4394874424765723,0.2179689755161958,0.021583084193296312,0.2165787280314691,0.24845008294095147,0.03422503392071663,1
3241,0.7685165823261261,0.3315622464698595,0.1536930138497038,0.03155884280583693,0.021436974096659882,0.20440292309177374,0.24480564624519363,0.033151783214396845,0
3242,0.28794278783823346,0.08242146546448183,0.45917378804811676,0.22354198397945108,0.03655374977998083,0.30073168193329375,0.21319821780911424,0.02123478327541219,1
3243,0.23123248713981012,0.10458940992913844,0.5861455516707813,0.31665822314304537,0.06470054920090133,0.38114949186988895,0.17542498552141042,0.011247460699812062,1
3244,0.11308602735142821,0.09944954189252965,0.6841687927327459,0.4127556805459871,0.21057837117749797,0.539475777306052,0.12259706343935836,0.002819561189206598,1
3245,0.40859855296725356,0.1786138374003533,0.2262753304056706,0.056142715532682165,0.004551891564851046,0.028461674230293305,0.49060771356330024,0.2727685567705434,0
3246,0.6146961649450043,0.39531047456659646,0.18276851160330454,0.02294865893170167,0.008886491183531848,0.09023238522870124,0.3247779675931556,0.07973451592989064,0
3247,0.6425076324704111,0.26849430509165967,0.17474932739471108,0.029631843182969193,0.036160376435644695,0.255732056571705,0.21254768117151024,0.022500938960826153,0
3248,0.48755802768600226,0.23199190727659708,0.24303348355803553,0.040193816249944316,0.02883613939194395,0.23556070325942385,0.21744351834470577,0.023163782311009355,0
3249,0.43122412278867467,0.1581931119696116,0.2742284987390953,0.059314735299048925,0.018522264932184673,0.16943154093170817,0.24853859675307605,0.035744662945538484,0
3250,0.250512316507047,0.2684078870321714,0.4733325932912296,0.14519922930413764,0.07164265216466366,0.3795194111009599,0.16530654412139317,0.009119041823806542,1
3251,0.13395508343440257,0.3238984547387197,0.502335192791569,0.16033672279458794,0.6074246409403423,0.3866131422354642,0.09093147116185808,0.0023798877145964287,1
3252,0.43456986324285896,0.17499646317627193,0.26059005996421275,0.05203965229559604,0.008538074793730263,0.06101231498560666,0.3518793149176486,0.11729678643199279,0
3253,0.656977959934758,0.36208898180232435,0.17081454339602503,0.020346513683075433,0.07423142338299922,0.41891996972076745,0.16124739695546536,0.007810946282955681,0
3254,0.47622433189745306,0.3157468939594947,0.24502801713881403,0.03191699070568915,0.056076306931516405,0.37973510758975443,0.182452981678607,0.012518531078473508,1
3255,0.17017272385094726,0.25432810544774603,0.5111065094227552,0.17922162989436802,0.21981702516632304,0.6081688338942568,0.11553549693317004,0.001922284083386509,1
3256,0.6807327171594664,0.36565108277866193,0.19416961483346318,0.023463131479691146,0.002247847686401513,0.03775965287025998,0.5652094195600426,0.29870045447490995,0
3257,0.598092927941115,0.36500606251631246,0.20529187258226836,0.021140698662737916,0.0030121159000468705,0.03793535091937821,0.4926528375650742,0.23247531049874837,0
3258,0.6838693488352641,0.26714724134651946,0.21035843149368028,0.030573454201722545,0.020612763279955593,0.1720174204822195,0.23949396712617235,0.03229072434209589,0
3259,0.40579649533687423,0.25682855659134246,0.2774462702018783,0.05080860526679656,0.02613122934713644,0.21772060833785137,0.23166237571565015,0.029471998231286795,1
3260,0.6031115386223914,0.31728612540757195,0.20882728804943948,0.024878785382899494,0.024475314882744594,0.22801165983425722,0.24111134518665056,0.03188932594646676,0
3261,0.5686085901886161,0.4489646516515489,0.2018558234313564,0.017302869187801093,0.004525666674332495,0.051004098068430835,0.43858600120689184,0.17896450683953244,0
3262,0.6188783405127347,0.3715955369418965,0.19347708856636453,0.02117948894653953,0.059463064098441286,0.35696353838045536,0.16862479297035313,0.009238400020158336,0
3263,0.6041152607586466,0.14954404615413416,0.21520222155505353,0.04598825744002728,0.0041622646315258235,0.05840600052023303,0.4727537339407183,0.20484448580798817,0
3264,0.40186525030320774,0.23472475982094615,0.3325123894837701,0.08274417858541408,0.021047347163334663,0.21757655262170658,0.25985831945814347,0.03909366149169129,1
3265,0.5533854711220777,0.3277206788669152,0.22642685993813536,0.029565074234710133,0.018769528175403682,0.16632813722493728,0.2521789352367364,0.03778587980998855,0
3266,0.07184977625360713,0.07814280302863306,0.7852540804748548,0.5609183253916143,0.1856534867583692,0.5616350461274014,0.12723995963176715,0.0032102409362029486,1
3267,0.5820751955167078,0.29960573898842435,0.2073857384942001,0.029791802346075275,0.008133462211880663,0.06777833693844627,0.3361980785669063,0.09869605122503845,0
3268,0.46476517084187197,0.2925892787915812,0.25178568939891394,0.03173811789747792,0.010827133019174708,0.10175036011037393,0.30445990777775517,0.06781191644837517,0
3269,0.6251934256200076,0.28894159521874574,0.17835410435153334,0.023526213146993217,0.024138137730456474,0.21934203088462578,0.2356897236729679,0.0293965836937744,0
3270,0.32675337710677094,0.45017437827988227,0.3698286818865203,0.05758574036149794,0.2993458762817255,0.70922028510528,0.10565560291639196,0.001122589083260401,1
3271,0.26535903977248965,0.08106097783025368,0.5765018402868989,0.3276671407836019,0.144555338253482,0.5953245679185829,0.13589816820118794,0.0037378325630972316,1
3272,0.7299987453473297,0.4317696708512188,0.17019171927401777,0.01531541289108216,0.03914626744517302,0.30917473542974144,0.20360230839071375,0.018173595999823444,0
3273,0.6127723641838484,0.3002374815643311,0.20102152879771382,0.029140945514163248,0.014446167794236337,0.14709236855605237,0.28147241999939304,0.050797850238952225,0
3274,0.6484463217765882,0.2934855264099025,0.20385467814796737,0.028497682263076998,0.012179588043818818,0.07096331830493861,0.2994749314327166,0.08104654014648928,0
3275,0.6653423110702187,0.32983414782329284,0.1987947007841212,0.02580585010066873,0.009789376671791796,0.07026432637225456,0.315227479757891,0.08644620077047414,0
3276,0.6065409225879302,0.3744755512316404,0.20242824512761542,0.022625485195831997,0.004514427436819032,0.05336087175518582,0.4271958891074769,0.16213937397624456,0
3277,0.37087532934632594,0.20200200143827432,0.28783126481630533,0.056021363074095144,0.006529997528525921,0.06203674781327009,0.37038119778256623,0.12259841068114784,0
3278,0.6422567019363473,0.29825236772065994,0.19291267307733265,0.023511708652467177,0.010100328933561366,0.06898241536029959,0.3116157253329134,0.08599814348528984,0
3279,0.5897703985613316,0.28784885948771044,0.2100844203433679,0.02829083921751434,0.012928870604459086,0.12336153437135296,0.28937502406732896,0.058232911558866084,0
3280,0.733637238091255,0.22871160514281508,0.200821054679887,0.037197501973288825,0.08074268885647055,0.44329096911809185,0.15591841509404294,0.00662175162902953,0
3281,0.6422567019363473,0.25060975748825254,0.20893145239903788,0.029043044046285955,0.010385056309293093,0.10056866466705582,0.31200400283002394,0.07198320454563001,0
